abstract_id,question,entity,type,umls_id
2684,What is Paget's Disease?,hypertrophy,Disease,C0020564
2684,What is Paget's Disease?,Paget's disease of the breast,Disease,C0030185
2684,What is Paget's Disease?,Paget,Disease,C0029401
2684,What is Paget's Disease?,Paget disease,Disease,C0029401
2684,What is Paget's Disease?,vulva,Disease,C0042993
2684,What is Paget's Disease?,vulvar Paget disease,Disease,C1275217
2684,What is Paget's Disease?,intra-epidermal adenocarcinoma,Disease,N/A
2684,What is Paget's Disease?,mammary Paget's disease,Disease,C0030185
2684,What is Paget's Disease?,Mammary Paget's disease,Disease,C0030185
2684,What is Paget's Disease?,breast carcinoma,Disease,C0678222
2684,What is Paget's Disease?,high-grade ductal carcinoma,Disease,C1334002
2684,What is Paget's Disease?,chronic focal skeletal disorder,Disease,C0263661
2684,What is Paget's Disease?,disorder of aging bone.,Disease,C0005940
2684,What is Paget's Disease?,Paget's disease of the bone is a chronic osteopathy,Disease,N/A
2684,What is Paget's Disease?,weakness,Disease,C0004093
2684,What is Paget's Disease?,bone deformities,Disease,C0410719
2684,What is Paget's Disease?,carcinoma,Disease,C0007097
2684,What is Paget's Disease?,osteoblastic,Cancer,N/A
2684,What is Paget's Disease?,fibroblastic,Cancer,N/A
2684,What is Paget's Disease?,perianal Paget disease,Cancer,N/A
2684,What is Paget's Disease?,adenocarcinoma,Cancer,N/A
2684,What is Paget's Disease?,Paget disease,Cancer,N/A
2684,What is Paget's Disease?,Paget's disease,Cancer,N/A
2684,What is Paget's Disease?,breast,Cancer,N/A
2684,What is Paget's Disease?,E-cadherin,Gene,N/A
2684,What is Paget's Disease?,plakoglobin,Gene,N/A
2684,What is Paget's Disease?,beta-catenin,Gene,N/A
2684,What is Paget's Disease?,vulva,Cancer,N/A
2684,What is Paget's Disease?,vulvar Paget disease,Cancer,N/A
2684,What is Paget's Disease?,intra-epidermal adenocarcinoma,Cancer,N/A
2684,What is Paget's Disease?,mammary Paget's disease,Cancer,N/A
2684,What is Paget's Disease?,extramammary body zones,Cancer,N/A
2684,What is Paget's Disease?,Mammary Paget's disease,Cancer,N/A
2684,What is Paget's Disease?,extramammary Paget's disease,Cancer,N/A
2684,What is Paget's Disease?,intraepithelial,Cancer,N/A
2684,What is Paget's Disease?,intraepithelial neoplasms,Cancer,N/A
2684,What is Paget's Disease?,breast carcinoma,Cancer,N/A
2684,What is Paget's Disease?,high-grade ductal carcinoma,Cancer,N/A
2684,What is Paget's Disease?,DCIS G3,Cancer,N/A
2684,What is Paget's Disease?,hypervascularity,Cancer,N/A
2684,What is Paget's Disease?,carcinoma,Cancer,N/A
2685,"What is the function of penicillinase, also known as beta lactamase?",gram-negative,Disease,C0018150
2685,"What is the function of penicillinase, also known as beta lactamase?",beta-lactamases,Gene,N/A
2687,What is caused by the ectopic expression of CTCF?,clonogenicity,Disease,N/A
2687,What is caused by the ectopic expression of CTCF?,CTCF,Gene,N/A
2687,What is caused by the ectopic expression of CTCF?,BORIS,Gene,N/A
2687,What is caused by the ectopic expression of CTCF?,GATA-1,Gene,N/A
2687,What is caused by the ectopic expression of CTCF?,LCR HS2,Gene,N/A
2687,What is caused by the ectopic expression of CTCF?,erythroid,Gene,N/A
2687,What is caused by the ectopic expression of CTCF?,MYC,Gene,N/A
2687,What is caused by the ectopic expression of CTCF?,p19ARF,Gene,N/A
2688,What is the dardarin protein?,autosomal dominant,Disease,C0443147
2688,What is the dardarin protein?,autosomal dominant familial,Disease,C0443147
2688,What is the dardarin protein?,Parkinson's disease,Disease,C0030567
2688,What is the dardarin protein?,autosomal-dominant,Disease,C0443147
2688,What is the dardarin protein?,LRRK2,Gene,N/A
2688,What is the dardarin protein?,Dardarin,Gene,N/A
2688,What is the dardarin protein?,LRRK2/dardarin,Gene,N/A
2688,What is the dardarin protein?,Parkinson's disease,Cancer,N/A
2688,What is the dardarin protein?,PARK8,Gene,N/A
2688,What is the dardarin protein?,dardarin,Gene,N/A
2689,In which syndrome is the RPS19 gene most frequently mutated?,anemia,Disease,C0002871
2689,In which syndrome is the RPS19 gene most frequently mutated?,hypospadias,Disease,C0848558
2689,In which syndrome is the RPS19 gene most frequently mutated?,Diamond-Blackfan anemia,Disease,C0265265
2689,In which syndrome is the RPS19 gene most frequently mutated?,aplasia,Disease,C0243065
2689,In which syndrome is the RPS19 gene most frequently mutated?,bone-marrow erythroblastopenia,Disease,C0542035
2689,In which syndrome is the RPS19 gene most frequently mutated?,congenital anomalies,Disease,C0000768
2689,In which syndrome is the RPS19 gene most frequently mutated?,heterogeneous disorder,Disease,N/A
2689,In which syndrome is the RPS19 gene most frequently mutated?,congenital bone marrow failure,Disease,C2986691
2689,In which syndrome is the RPS19 gene most frequently mutated?,erythroblastopenia,Disease,C0542035
2689,In which syndrome is the RPS19 gene most frequently mutated?,bone marrow failure syndrome,Disease,C2931245
2689,In which syndrome is the RPS19 gene most frequently mutated?,Blackfan Anemia,Disease,C1260899
2689,In which syndrome is the RPS19 gene most frequently mutated?,congenital hypoplastic anemia,Disease,C0949116
2689,In which syndrome is the RPS19 gene most frequently mutated?,congenital erythroblastopenia,Disease,C0542035
2689,In which syndrome is the RPS19 gene most frequently mutated?,erythroleukemia,Disease,C0023440
2689,In which syndrome is the RPS19 gene most frequently mutated?,Diamond-Blackfan Anemia,Disease,C0265265
2689,In which syndrome is the RPS19 gene most frequently mutated?,hypoproliferative anemia,Disease,C0311364
2689,In which syndrome is the RPS19 gene most frequently mutated?,malformations,Disease,C0000768
2689,In which syndrome is the RPS19 gene most frequently mutated?,cancer,Disease,C0006826
2689,In which syndrome is the RPS19 gene most frequently mutated?,RPS19,Gene,N/A
2689,In which syndrome is the RPS19 gene most frequently mutated?,DBA,Gene,N/A
2689,In which syndrome is the RPS19 gene most frequently mutated?,RPS24,Gene,N/A
2689,In which syndrome is the RPS19 gene most frequently mutated?,RPS17,Gene,N/A
2689,In which syndrome is the RPS19 gene most frequently mutated?,RPL5,Gene,N/A
2689,In which syndrome is the RPS19 gene most frequently mutated?,RPL11,Gene,N/A
2689,In which syndrome is the RPS19 gene most frequently mutated?,RPS7,Gene,N/A
2689,In which syndrome is the RPS19 gene most frequently mutated?,RPL35a,Gene,N/A
2689,In which syndrome is the RPS19 gene most frequently mutated?,RPS10,Gene,N/A
2689,In which syndrome is the RPS19 gene most frequently mutated?,RPS26,Gene,N/A
2689,In which syndrome is the RPS19 gene most frequently mutated?,DBA,Cancer,N/A
2689,In which syndrome is the RPS19 gene most frequently mutated?,RPL35A,Gene,N/A
2689,In which syndrome is the RPS19 gene most frequently mutated?,S19,Gene,N/A
2689,In which syndrome is the RPS19 gene most frequently mutated?,bone-marrow erythroblastopenia,Cancer,N/A
2689,In which syndrome is the RPS19 gene most frequently mutated?,DBA patients,Cancer,N/A
2689,In which syndrome is the RPS19 gene most frequently mutated?,hematopoietic progenitors,Cancer,N/A
2689,In which syndrome is the RPS19 gene most frequently mutated?,DBA1,Gene,N/A
2689,In which syndrome is the RPS19 gene most frequently mutated?,erythroblastopenia,Cancer,N/A
2689,In which syndrome is the RPS19 gene most frequently mutated?,disease,Cancer,N/A
2689,In which syndrome is the RPS19 gene most frequently mutated?,red-cell aplasia,Cancer,N/A
2689,In which syndrome is the RPS19 gene most frequently mutated?,GATA1,Gene,N/A
2689,In which syndrome is the RPS19 gene most frequently mutated?,PU.1,Gene,N/A
2689,In which syndrome is the RPS19 gene most frequently mutated?,cancer,Cancer,N/A
2690,What type of sequences do enhancers evolve from?,lineage-specific,Gene,N/A
2691,What nerve is involved in carpal tunnel syndrome?,carpal tunnel syndrome,Disease,C0007286
2691,What nerve is involved in carpal tunnel syndrome?,CTS,Disease,C0007286
2691,What nerve is involved in carpal tunnel syndrome?,Carpal tunnel syndrome,Disease,C0007286
2691,What nerve is involved in carpal tunnel syndrome?,neuropathy,Disease,C0442874
2691,What nerve is involved in carpal tunnel syndrome?,fibrosis,Disease,C0016059
2691,What nerve is involved in carpal tunnel syndrome?,nerve neuropathy,Disease,C0751922
2691,What nerve is involved in carpal tunnel syndrome?,neuropathies,Disease,C0442874
2691,What nerve is involved in carpal tunnel syndrome?,nerve entrapment syndrome,Disease,C0027743
2692,What is the function of LOX proteins in the ECM?,heart failure,Disease,C0018801
2692,What is the function of LOX proteins in the ECM?,Lysyl oxidase,Gene,N/A
2692,What is the function of LOX proteins in the ECM?,LOX,Gene,N/A
2692,What is the function of LOX proteins in the ECM?,LOX-like,Gene,N/A
2692,What is the function of LOX proteins in the ECM?,LOXL,Gene,N/A
2692,What is the function of LOX proteins in the ECM?,collagen,Gene,N/A
2692,What is the function of LOX proteins in the ECM?,lysyl oxidase,Gene,N/A
2692,What is the function of LOX proteins in the ECM?,collagens,Gene,N/A
2692,What is the function of LOX proteins in the ECM?,elastin,Gene,N/A
2692,What is the function of LOX proteins in the ECM?,LOXL2,Gene,N/A
2693,Please list 3 diseases treated with Valtrex(valacyclovir),herpes zoster,Disease,C0019360
2693,Please list 3 diseases treated with Valtrex(valacyclovir),zoster-associated pain,Disease,C0596240
2693,Please list 3 diseases treated with Valtrex(valacyclovir),post-herpetic neuralgia,Disease,C0032768
2693,Please list 3 diseases treated with Valtrex(valacyclovir),herpes,Disease,C0019340
2693,Please list 3 diseases treated with Valtrex(valacyclovir),herpes simplex,Disease,C0019348
2693,Please list 3 diseases treated with Valtrex(valacyclovir),infection,Disease,C0009450
2693,Please list 3 diseases treated with Valtrex(valacyclovir),herpes labialis,Disease,C0019345
2693,Please list 3 diseases treated with Valtrex(valacyclovir),herpes zoster-associated pain,Disease,N/A
2693,Please list 3 diseases treated with Valtrex(valacyclovir),postherpetic neuralgia,Disease,C0032768
2693,Please list 3 diseases treated with Valtrex(valacyclovir),pain,Disease,C0030193
2693,Please list 3 diseases treated with Valtrex(valacyclovir),viral infections,Disease,C0042769
2693,Please list 3 diseases treated with Valtrex(valacyclovir),herpetic rash,Disease,N/A
2694,Which olfactory gene senses androsterone?,person-to-person,Disease,C0027361
2694,Which olfactory gene senses androsterone?,olfactory receptor,Gene,N/A
2694,Which olfactory gene senses androsterone?,SCNN1D,Gene,N/A
2695,Where in the body would the navicular bone be found?,pain,Disease,C0030193
2695,Where in the body would the navicular bone be found?,fever,Disease,C0015967
2695,Where in the body would the navicular bone be found?,osteomyelitis,Disease,C0029443
2696,Name an lncRNA associated with dilated cardiomyopathy.,dilated cardiomyopathy,Disease,C0007193
2696,Name an lncRNA associated with dilated cardiomyopathy.,DCM,Disease,C0007193
2696,Name an lncRNA associated with dilated cardiomyopathy.,DCM,Cancer,N/A
2696,Name an lncRNA associated with dilated cardiomyopathy.,H19,Gene,N/A
2696,Name an lncRNA associated with dilated cardiomyopathy.,myocardial tissue,Cancer,N/A
2697,Which gene is responsible for red hair?,MIM 155555,Disease,N/A
2697,Which gene is responsible for red hair?,melanoma,Disease,C0025202
2697,Which gene is responsible for red hair?,non-melanoma skin cancer,Disease,C0699893
2697,Which gene is responsible for red hair?,skin cancer,Disease,C0007114
2697,Which gene is responsible for red hair?,oculocutaneous albinism type 2 (OCA2),Disease,C0268495
2697,Which gene is responsible for red hair?,OCA,Disease,C0054889
2697,Which gene is responsible for red hair?,pigmentary traits,Disease,N/A
2697,Which gene is responsible for red hair?,MC1R,Gene,N/A
2697,Which gene is responsible for red hair?,melanocortin 1 receptor,Gene,N/A
2697,Which gene is responsible for red hair?,pro-opiomelanocortin,Gene,N/A
2697,Which gene is responsible for red hair?,POMC,Gene,N/A
2697,Which gene is responsible for red hair?,melanocortin-1 receptor,Gene,N/A
2697,Which gene is responsible for red hair?,Arg160Trp,Gene,N/A
2697,Which gene is responsible for red hair?,melanoma,Cancer,N/A
2697,Which gene is responsible for red hair?,non-melanoma skin cancer,Cancer,N/A
2697,Which gene is responsible for red hair?,skin cancer,Cancer,N/A
2697,Which gene is responsible for red hair?,OCA2,Gene,N/A
2697,Which gene is responsible for red hair?,Mc1r,Gene,N/A
2697,Which gene is responsible for red hair?,Melanocortin-1 Receptor,Gene,N/A
2697,Which gene is responsible for red hair?,Melanocortin 1 Receptor,Gene,N/A
2697,Which gene is responsible for red hair?,"R160W, D294H, R142H, 86insA",Gene,N/A
2697,Which gene is responsible for red hair?,Melanocortin receptor 1,Gene,N/A
2697,Which gene is responsible for red hair?,ASIP,Gene,N/A
2698,"Which bacteria was EcoRI, restriction endonuclease isolated from?",EcoRI,Gene,N/A
2698,"Which bacteria was EcoRI, restriction endonuclease isolated from?",ColE1,Gene,N/A
2699,Which is the main reason for the increase in the incidence of cryptococcal disease?,infection,Disease,C0009450
2699,Which is the main reason for the increase in the incidence of cryptococcal disease?,immunosuppressed,Disease,C0085393
2699,Which is the main reason for the increase in the incidence of cryptococcal disease?,HIV infection,Disease,C0019693
2699,Which is the main reason for the increase in the incidence of cryptococcal disease?,AIDS,Disease,C0001175
2699,Which is the main reason for the increase in the incidence of cryptococcal disease?,cryptococcosis,Disease,C0010414
2699,Which is the main reason for the increase in the incidence of cryptococcal disease?,Cryptococcal disease,Disease,C0010415
2699,Which is the main reason for the increase in the incidence of cryptococcal disease?,opportunistic infection,Disease,C0029118
2699,Which is the main reason for the increase in the incidence of cryptococcal disease?,cryptococcal disease,Disease,C0010415
2699,Which is the main reason for the increase in the incidence of cryptococcal disease?,HIV disease,Disease,C0019693
2699,Which is the main reason for the increase in the incidence of cryptococcal disease?,meningitis,Disease,C0025289
2699,Which is the main reason for the increase in the incidence of cryptococcal disease?,acquired immunodeficiency syndrome,Disease,C0001175
2699,Which is the main reason for the increase in the incidence of cryptococcal disease?,human immunodeficiency virus,Disease,C0019682
2699,Which is the main reason for the increase in the incidence of cryptococcal disease?,cryptococcal meningitis,Disease,C0085436
2699,Which is the main reason for the increase in the incidence of cryptococcal disease?,Cryptococcal meningitis,Disease,C0085436
2699,Which is the main reason for the increase in the incidence of cryptococcal disease?,Human Immunodeficiency Virus (HIV)-infected individuals.,Disease,C0019693
2699,Which is the main reason for the increase in the incidence of cryptococcal disease?,fungal disease,Disease,C0026946
2699,Which is the main reason for the increase in the incidence of cryptococcal disease?,death,Disease,C0011065
2699,Which is the main reason for the increase in the incidence of cryptococcal disease?,HIV/AIDS,Disease,C0001175
2699,Which is the main reason for the increase in the incidence of cryptococcal disease?,pulmonary cryptococcal disease,Disease,C0024115
2699,Which is the main reason for the increase in the incidence of cryptococcal disease?,human immunodeficiency virus (HIV),Disease,C0019682
2699,Which is the main reason for the increase in the incidence of cryptococcal disease?,trials.<br><b,Gene,N/A
2700,Which genes are responsible for the high-altitude adaptation of Tibetans?,hypoxia,Disease,C0242184
2700,Which genes are responsible for the high-altitude adaptation of Tibetans?,HAN,Cancer,N/A
2700,Which genes are responsible for the high-altitude adaptation of Tibetans?,EGLN1,Gene,N/A
2700,Which genes are responsible for the high-altitude adaptation of Tibetans?,EPAS1,Gene,N/A
2700,Which genes are responsible for the high-altitude adaptation of Tibetans?,HIF2A,Gene,N/A
2700,Which genes are responsible for the high-altitude adaptation of Tibetans?,hypoxia-inducible factor,Gene,N/A
2700,Which genes are responsible for the high-altitude adaptation of Tibetans?,PPARA,Gene,N/A
2700,Which genes are responsible for the high-altitude adaptation of Tibetans?,hemoglobin,Gene,N/A
2700,Which genes are responsible for the high-altitude adaptation of Tibetans?,hypoxia inducible factor,Gene,N/A
2700,Which genes are responsible for the high-altitude adaptation of Tibetans?,HMOX2,Gene,N/A
2700,Which genes are responsible for the high-altitude adaptation of Tibetans?,PHD2,Gene,N/A
2700,Which genes are responsible for the high-altitude adaptation of Tibetans?,IKZF1,Gene,N/A
2700,Which genes are responsible for the high-altitude adaptation of Tibetans?,lysyl oxidase,Gene,N/A
2700,Which genes are responsible for the high-altitude adaptation of Tibetans?,LOX,Gene,N/A
2701,Which is the main protein in brown adipose tissue (BAT) active in thermogenesis?,brown adipose,Disease,C1720857
2701,Which is the main protein in brown adipose tissue (BAT) active in thermogenesis?,fatty acids,Disease,C0015684
2701,Which is the main protein in brown adipose tissue (BAT) active in thermogenesis?,UCP1,Gene,N/A
2701,Which is the main protein in brown adipose tissue (BAT) active in thermogenesis?,fatty acids,Gene,N/A
2702,Which method is Proseek based on?,cancer,Disease,C0006826
2702,Which method is Proseek based on?,cancer,Cancer,N/A
2703,With which personality traits has the human monoamine oxidase A (MAOA) gene been associated?,adversity,Disease,C3900081
2703,With which personality traits has the human monoamine oxidase A (MAOA) gene been associated?,aggression,Disease,C0001807
2703,With which personality traits has the human monoamine oxidase A (MAOA) gene been associated?,impulsivity,Disease,C0021125
2703,With which personality traits has the human monoamine oxidase A (MAOA) gene been associated?,BPD,Disease,C0006012
2703,With which personality traits has the human monoamine oxidase A (MAOA) gene been associated?,impulsiveness,Disease,C0564567
2703,With which personality traits has the human monoamine oxidase A (MAOA) gene been associated?,ASPD,Disease,C0633136
2703,With which personality traits has the human monoamine oxidase A (MAOA) gene been associated?,suicidality,Disease,C0424000
2703,With which personality traits has the human monoamine oxidase A (MAOA) gene been associated?,neurocognitive impairment,Disease,C0338656
2703,With which personality traits has the human monoamine oxidase A (MAOA) gene been associated?,impulsive and aggressive personality traits,Disease,C0030631
2703,With which personality traits has the human monoamine oxidase A (MAOA) gene been associated?,antisocial,Disease,C0233523
2703,With which personality traits has the human monoamine oxidase A (MAOA) gene been associated?,anxious-depressive traits,Disease,N/A
2703,With which personality traits has the human monoamine oxidase A (MAOA) gene been associated?,alcoholism,Disease,C0001973
2703,With which personality traits has the human monoamine oxidase A (MAOA) gene been associated?,antisocial traits,Disease,C0037401
2703,With which personality traits has the human monoamine oxidase A (MAOA) gene been associated?,borderline personality disorder,Disease,C0006012
2703,With which personality traits has the human monoamine oxidase A (MAOA) gene been associated?,antisocial behavior,Disease,C0233523
2703,With which personality traits has the human monoamine oxidase A (MAOA) gene been associated?,alcohol abuse,Disease,C0085762
2703,With which personality traits has the human monoamine oxidase A (MAOA) gene been associated?,depression,Disease,C0011570
2703,With which personality traits has the human monoamine oxidase A (MAOA) gene been associated?,aggressive behavior,Disease,C0001807
2703,With which personality traits has the human monoamine oxidase A (MAOA) gene been associated?,aggressive and antisocial behavior,Disease,C0233523
2703,With which personality traits has the human monoamine oxidase A (MAOA) gene been associated?,neurodevelopmental and psychiatric disorders,Disease,C1535926
2703,With which personality traits has the human monoamine oxidase A (MAOA) gene been associated?,psychopathy- and aggression-related personality traits,Disease,N/A
2703,With which personality traits has the human monoamine oxidase A (MAOA) gene been associated?,aggressiveness,Disease,C0001807
2703,With which personality traits has the human monoamine oxidase A (MAOA) gene been associated?,violent delinquency,Disease,C0522174
2703,With which personality traits has the human monoamine oxidase A (MAOA) gene been associated?,antisocial personality traits,Disease,C0003431
2703,With which personality traits has the human monoamine oxidase A (MAOA) gene been associated?,monoamine oxidase-A,Gene,N/A
2703,With which personality traits has the human monoamine oxidase A (MAOA) gene been associated?,MAOA-L,Gene,N/A
2703,With which personality traits has the human monoamine oxidase A (MAOA) gene been associated?,BPD,Cancer,N/A
2703,With which personality traits has the human monoamine oxidase A (MAOA) gene been associated?,MAO-A VT,Gene,N/A
2703,With which personality traits has the human monoamine oxidase A (MAOA) gene been associated?,MAOAuVNTR 30-bp,Gene,N/A
2703,With which personality traits has the human monoamine oxidase A (MAOA) gene been associated?,X-chromosomal monoamine oxidase A,Gene,N/A
2703,With which personality traits has the human monoamine oxidase A (MAOA) gene been associated?,MAOA,Gene,N/A
2703,With which personality traits has the human monoamine oxidase A (MAOA) gene been associated?,monoamine oxidase A,Gene,N/A
2703,With which personality traits has the human monoamine oxidase A (MAOA) gene been associated?,platelet monoamine oxidase,Gene,N/A
2703,With which personality traits has the human monoamine oxidase A (MAOA) gene been associated?,MAO,Gene,N/A
2703,With which personality traits has the human monoamine oxidase A (MAOA) gene been associated?,monoamine oxidase,Gene,N/A
2703,With which personality traits has the human monoamine oxidase A (MAOA) gene been associated?,antisocial populations,Cancer,N/A
2703,With which personality traits has the human monoamine oxidase A (MAOA) gene been associated?,serotonin,Gene,N/A
2703,With which personality traits has the human monoamine oxidase A (MAOA) gene been associated?,allele-specific,Gene,N/A
2703,With which personality traits has the human monoamine oxidase A (MAOA) gene been associated?,Platelet MAO-B,Gene,N/A
2703,With which personality traits has the human monoamine oxidase A (MAOA) gene been associated?,MAOB,Gene,N/A
2704,What is the function of HDAC  proteins?,tumor,Disease,C0027651
2704,What is the function of HDAC  proteins?,tumors,Disease,C0027651
2704,What is the function of HDAC  proteins?,colorectal cancer,Disease,C0009402
2704,What is the function of HDAC  proteins?,Histone deacetylases,Gene,N/A
2704,What is the function of HDAC  proteins?,HDACs,Gene,N/A
2704,What is the function of HDAC  proteins?,tumor,Cancer,N/A
2704,What is the function of HDAC  proteins?,histone deacetylase,Gene,N/A
2704,What is the function of HDAC  proteins?,HDAC,Gene,N/A
2704,What is the function of HDAC  proteins?,Histone deacetylase,Gene,N/A
2704,What is the function of HDAC  proteins?,histone,Gene,N/A
2704,What is the function of HDAC  proteins?,non-histone,Gene,N/A
2704,What is the function of HDAC  proteins?,histone acetyltransferases,Gene,N/A
2704,What is the function of HDAC  proteins?,histone deacetylases,Gene,N/A
2704,What is the function of HDAC  proteins?,histone acetyl,Gene,N/A
2704,What is the function of HDAC  proteins?,histones and nonhistone,Gene,N/A
2704,What is the function of HDAC  proteins?,tumors,Cancer,N/A
2704,What is the function of HDAC  proteins?,colorectal cancer,Cancer,N/A
2704,What is the function of HDAC  proteins?,CRC,Cancer,N/A
2705,What is the H4S47C cleavage mapping method used for?,MNase,Gene,N/A
2705,What is the H4S47C cleavage mapping method used for?,histone H4,Gene,N/A
2705,What is the H4S47C cleavage mapping method used for?,centromere-specific H3,Gene,N/A
2705,What is the H4S47C cleavage mapping method used for?,cenH3,Gene,N/A
2705,What is the H4S47C cleavage mapping method used for?,CENP-A,Gene,N/A
2705,What is the H4S47C cleavage mapping method used for?,H4s,Gene,N/A
2706,Which human gene encode for DNA polymerase θ?,DNA polymerase theta,Gene,N/A
2706,Which human gene encode for DNA polymerase θ?,pol,Gene,N/A
2706,Which human gene encode for DNA polymerase θ?,POLQ,Gene,N/A
2706,Which human gene encode for DNA polymerase θ?,Pol,Gene,N/A
2707,In what percentage of skeletal muscle fibers is dystrophin expression restored after PPMO- mediated exon skipping?,dystrophin,Gene,N/A
2707,In what percentage of skeletal muscle fibers is dystrophin expression restored after PPMO- mediated exon skipping?,dystrophin-associated proteins,Gene,N/A
2707,In what percentage of skeletal muscle fibers is dystrophin expression restored after PPMO- mediated exon skipping?,dystroglycan,Gene,N/A
2707,In what percentage of skeletal muscle fibers is dystrophin expression restored after PPMO- mediated exon skipping?,neuronal nitric synthase,Gene,N/A
2708,Which miRNA is associated with the circular RNA ciRS-7?,cancer,Disease,C0006826
2708,Which miRNA is associated with the circular RNA ciRS-7?,hepatocellular carcinoma,Disease,C2239176
2708,Which miRNA is associated with the circular RNA ciRS-7?,miR-7,Gene,N/A
2708,Which miRNA is associated with the circular RNA ciRS-7?,hepatocellular carcinoma,Cancer,N/A
2708,Which miRNA is associated with the circular RNA ciRS-7?,cancer,Cancer,N/A
2710,What are 7 symptoms of yellow fever?,Infection,Disease,C0009450
2710,What are 7 symptoms of yellow fever?,yellow fever,Disease,C0043395
2710,What are 7 symptoms of yellow fever?,viral hemorrhagic disease,Disease,C0019087
2710,What are 7 symptoms of yellow fever?,cardiovascular shock,Disease,C0036980
2710,What are 7 symptoms of yellow fever?,multi-organ failure,Disease,C0026766
2710,What are 7 symptoms of yellow fever?,fever,Disease,C0015967
2710,What are 7 symptoms of yellow fever?,muscle pain,Disease,C0231528
2710,What are 7 symptoms of yellow fever?,prominent backache,Disease,N/A
2710,What are 7 symptoms of yellow fever?,headache,Disease,C0018681
2710,What are 7 symptoms of yellow fever?,shivers,Disease,C0036973
2710,What are 7 symptoms of yellow fever?,"loss of appetite, and nausea or vomiting",Disease,N/A
2710,What are 7 symptoms of yellow fever?,myalgia,Disease,C0231528
2710,What are 7 symptoms of yellow fever?,gastrointestinal symptoms,Disease,C0426576
2710,What are 7 symptoms of yellow fever?,hepatic and renal dysfunction,Disease,C0086565
2710,What are 7 symptoms of yellow fever?,shock,Disease,C0036974
2710,What are 7 symptoms of yellow fever?,coagulopathy,Disease,C0005779
2711,Which test is used for the definition of colour-blindness?,blindness,Disease,C0456909
2712,Of what origin is the MCF-7 cell line?,breast cancer,Disease,C0006142
2712,Of what origin is the MCF-7 cell line?,tumor,Disease,C0027651
2712,Of what origin is the MCF-7 cell line?,breast carcinoma,Disease,C0678222
2712,Of what origin is the MCF-7 cell line?,adenocarcinoma,Disease,C0001418
2712,Of what origin is the MCF-7 cell line?,ER+ breast cancer cell line,Cancer,N/A
2712,Of what origin is the MCF-7 cell line?,MDA-MB-231 breast cancer cell lines,Cancer,N/A
2713,Is lumican a secreted protein?,tumor,Disease,C0027651
2713,Is lumican a secreted protein?,melanoma,Disease,C0025202
2713,Is lumican a secreted protein?,tumor,Cancer,N/A
2713,Is lumican a secreted protein?,lumican,Gene,N/A
2713,Is lumican a secreted protein?,actin cytoskeletal,Gene,N/A
2713,Is lumican a secreted protein?,collagen,Gene,N/A
2714,Cytochrome p450 CYP3A is induced by rifampicin  and compounds used to treat what virus?,HIV type-1-infected,Disease,N/A
2714,Cytochrome p450 CYP3A is induced by rifampicin  and compounds used to treat what virus?,cytochrome P450 (CYP)3A,Gene,N/A
2714,Cytochrome p450 CYP3A is induced by rifampicin  and compounds used to treat what virus?,CYP3A,Gene,N/A
2716,Where is the EpCam protein mainly located?,Tumor,Disease,C0027651
2716,Where is the EpCam protein mainly located?,Papillary thyroid carcinoma,Disease,C0238463
2716,Where is the EpCam protein mainly located?,carcinomas,Disease,C0007097
2716,Where is the EpCam protein mainly located?,epithelioma,Disease,C0007097
2716,Where is the EpCam protein mainly located?,cell-surface,Gene,N/A
2716,Where is the EpCam protein mainly located?,E-cadherin,Gene,N/A
2716,Where is the EpCam protein mainly located?,Her2/neu,Gene,N/A
2716,Where is the EpCam protein mainly located?,carcinoembryonic antigen,Gene,N/A
2716,Where is the EpCam protein mainly located?,CEA,Gene,N/A
2716,Where is the EpCam protein mainly located?,αvβ6 integrin,Gene,N/A
2716,Where is the EpCam protein mainly located?,EpCAM,Gene,N/A
2716,Where is the EpCam protein mainly located?,Papillary thyroid carcinoma,Cancer,N/A
2716,Where is the EpCam protein mainly located?,EpCAM membranous,Gene,N/A
2716,Where is the EpCam protein mainly located?,CD326,Gene,N/A
2716,Where is the EpCam protein mainly located?,carcinomas,Cancer,N/A
2717,What is the drug target for Eliquis (Apixaban)?,venous thrombosis,Disease,C0042487
2717,What is the drug target for Eliquis (Apixaban)?,pulmonary embolism,Disease,C0034065
2717,What is the drug target for Eliquis (Apixaban)?,embolism,Disease,C0013922
2717,What is the drug target for Eliquis (Apixaban)?,atrial fibrillation,Disease,C0004238
2717,What is the drug target for Eliquis (Apixaban)?,Boehringer,Disease,N/A
2717,What is the drug target for Eliquis (Apixaban)?,nonvalvular,Disease,N/A
2717,What is the drug target for Eliquis (Apixaban)?,thrombotic disorders,Disease,C0040053
2717,What is the drug target for Eliquis (Apixaban)?,venous thromboembolism,Disease,C1861172
2717,What is the drug target for Eliquis (Apixaban)?,VTE,Disease,N/A
2717,What is the drug target for Eliquis (Apixaban)?,thrombin,Gene,N/A
2717,What is the drug target for Eliquis (Apixaban)?,anti-Xa,Gene,N/A
2717,What is the drug target for Eliquis (Apixaban)?,factor-Xa,Gene,N/A
2717,What is the drug target for Eliquis (Apixaban)?,BMS-562247,Gene,N/A
2717,What is the drug target for Eliquis (Apixaban)?,FXa,Gene,N/A
2717,What is the drug target for Eliquis (Apixaban)?,Lixiana/Savaysa,Cancer,N/A
2718,What in vivo tau tracers are being used?,neurodegenerative diseases,Disease,C0524851
